transaction_id,bank_name,customer_id,customer_first_name,customer_last_name,customer_account_number,merchant_id,merchant_name,merchant_account_number,transaction_amount,credit_card_number,credit_card_type,expiry_date,mode_of_transaction,transaction_date,transation_time,transation_type,transation_location,transation_ip,transation_status
6c48b9aa-8704-4b2c-8bcf-88c7f039cf2c,CITY,91-2119739,Martica,Vinnicombe,CITY0034476,49-7793292,Missie,CITY0068555,16746,3557658624269144,GOLD,12/19/2024,ONLINE,20/03/2020,14:06:24,CREDIT,Guanlu,102.8.152.223,SUCCESS
37b16139-8b29-45a3-af63-affa8043727d,CITY,50-5813274,Nana,Savins,CITY0030257,54-8495267,Jed,CITY0066248,44659,3539138435059037,PLATINUM,5/28/2025,POS,30/08/2020,9:13:13,DEBIT,Gedaliang,34.177.217.72,SUCCESS
c4040bb0-6f5e-46fb-90f1-d48730a21107,SBI,46-1935476,Kizzee,McLaverty,SBI00017147,63-7619783,Therine,SBI00068410,79878,4917415679620561,GOLD,11/9/2023,POS,20/01/2020,12:23:42,CREDIT,Utsjoki,174.172.173.140,SUCCESS
f59839ad-5599-4670-9b3f-0d3e9c9d7fa4,KOTAK,89-4818870,Shaine,Di Carlo,KOTAK019305,48-3324698,Caryl,KOTAK078686,87651,3551276958531447,GOLD,12/7/2026,BANK,07/09/2020,9:08:12,CREDIT,Chashan,157.2.35.12,SUCCESS
c6184397-132c-4bd4-8aae-73b6e14e38f7,KOTAK,13-0449168,Norean,Ellsbury,KOTAK039146,12-7198856,Paloma,KOTAK068865,18519,3529644297114671,PLATINUM,3/16/2025,POS,01/08/2020,3:21:01,DEBIT,Mibu,173.99.1.206,SUCCESS
c41a2743-836d-4d32-8642-bc49c040530d,ICICI,80-8069938,Madelyn,Bankes,ICICI039914,41-1208260,Nata,ICICI058060,17848,4905600316763478,PLATINUM,8/4/2026,ONLINE,31/01/2020,4:57:29,DEBIT,Sironko,102.38.147.197,SUCCESS
c9bad25f-3ae0-4f01-9f60-77bea284d2b7,HDFC,22-8638579,Skyler,Hannen,HDFC0011334,22-3683662,Joletta,HDFC0077773,22321,67597049439385993,PLATINUM,3/4/2024,ONLINE,22/04/2020,12:30:49,DEBIT,Valencia,175.167.146.121,SUCCESS
7862ceaa-2fb1-4dda-b0fd-2ec7db4c4eeb,SBI,16-9574887,Caye,Buncombe,SBI00029174,65-3667201,Felizio,SBI00087971,51483,3582066655250224,GOLD,7/8/2023,POS,21/03/2020,13:19:44,DEBIT,Bethlehem,2.239.56.198,FAILED
cdd64e3d-c7b4-47ec-bc6a-dcdda2d0970d,HDFC,38-0647177,Isobel,Placido,HDFC0010523,09-0472092,Law,HDFC0056039,43726,5602252541170419,PLATINUM,12/21/2022,ONLINE,06/08/2019,5:51:42,DEBIT,Água Retorta,118.74.42.1,SUCCESS
26090ad3-d46f-4234-8e45-0bb7509100d1,KOTAK,48-1286085,Robert,Gipp,KOTAK043073,01-1129990,Karlotta,KOTAK069654,56544,3575079029583302,BRONZE,1/13/2025,ONLINE,28/02/2020,0:30:54,CREDIT,Stod,250.84.153.202,SUCCESS
181ed5e2-73bf-4a1a-b995-2fb5e49d7b6e,ICICI,79-8839371,Julian,Adriani,ICICI013081,14-0659320,Tait,ICICI096964,71033,5602229141190146,BRONZE,1/11/2025,ONLINE,20/07/2020,16:57:15,CREDIT,Ila Orangun,30.86.58.192,SUCCESS
99f94651-99fc-43f5-9560-7f62a2d3603c,ICICI,84-2663170,Conrad,Riccetti,ICICI026160,58-1217479,Symon,ICICI090213,89645,5108752954228199,PLATINUM,8/27/2023,BANK,12/10/2019,7:32:14,CREDIT,Panglanjan,28.25.138.44,SUCCESS
3c4a12fd-aa17-4e8f-b43d-ffed37c5a60b,SBI,95-6873413,Gertrud,Curror,SBI00020905,96-1908393,Adela,SBI00082034,42801,3559087215693835,BRONZE,8/12/2023,ONLINE,24/04/2020,18:26:07,CREDIT,Tullich,138.92.61.172,SUCCESS
7f07746b-1379-437a-91e2-56bd9256241e,KOTAK,60-9275765,Lynnea,Backsal,KOTAK042433,31-3250958,Micah,KOTAK072411,87613,3531179327562843,PLATINUM,2/1/2025,POS,14/06/2020,21:37:36,CREDIT,Novoanninskiy,97.0.41.148,FAILED
b6b868c2-c8a5-4b6f-bcdd-549efe16ea5a,HDFC,66-0704847,Kristian,Foux,HDFC0049389,84-1774956,Nissie,HDFC0097803,67567,3579550967953372,PLATINUM,12/17/2026,BANK,28/01/2020,12:07:20,DEBIT,Xinjian,9.65.158.65,SUCCESS
d1ba417d-bf52-4c35-a472-549d0a59281f,CITY,33-8067889,Maureen,Trahair,CITY0054580,88-9463074,Humfrid,CITY0099821,3593,5602228116956531,BRONZE,10/19/2024,ONLINE,29/01/2020,4:38:36,DEBIT,Dadong’ao,115.200.13.89,SUCCESS
07f27d93-e5f7-4224-b83a-dd6dd0559411,CITY,83-3228394,Melody,Wolffers,CITY0029741,44-2252217,Hewie,CITY0066724,3106,3569425164862548,PLATINUM,12/18/2024,POS,09/01/2020,14:13:32,DEBIT,Mirskoy,119.45.111.151,SUCCESS
b1c34f0a-9ed8-4342-99af-39161616c89f,SBI,57-9297098,Renaldo,Kilbee,SBI00027769,67-7766762,Toni,SBI00091725,31353,675971329621480638,SILVER,8/19/2027,POS,02/10/2019,10:39:16,CREDIT,Umbanyar,209.103.72.45,SUCCESS
b6840f00-7097-4ac8-9031-70049c70cde7,KOTAK,83-4996910,Romona,Northin,KOTAK042241,80-8015861,Shelley,KOTAK064372,28871,5602248553851839,GOLD,6/29/2022,ONLINE,17/04/2020,15:04:46,CREDIT,Gospić,161.234.99.252,SUCCESS
4bac5b76-8bb0-4640-85e7-cf270a6d0103,KOTAK,35-5916688,Demetre,Carlin,KOTAK033604,89-6032139,Renelle,KOTAK095136,7295,4371562949251658,GOLD,4/13/2027,ONLINE,26/07/2020,12:32:29,DEBIT,Manabo,54.245.119.17,SUCCESS
6c0607a0-9a29-47be-8473-6c856effd561,KOTAK,99-9400760,Gilberto,Ruske,KOTAK023562,03-7439324,Rodolphe,KOTAK097950,62097,3533690163901125,SILVER,12/29/2021,BANK,20/03/2020,14:32:54,CREDIT,Liujiage,96.94.117.227,SUCCESS
4e74af44-f491-443a-aaa5-91d5f1742e23,KOTAK,69-7260201,Georgeanne,Jillard,KOTAK054104,01-9022093,Sollie,KOTAK081469,7929,3551765986100829,BRONZE,10/9/2026,ONLINE,20/05/2020,8:15:28,CREDIT,Fershampenuaz,9.247.150.128,SUCCESS
d7968d97-61bf-4556-ae7f-4b33bbf934af,HDFC,48-8815069,Adey,McIsaac,HDFC0048210,99-3027369,Magnum,HDFC0057153,23646,3544532322907956,SILVER,5/23/2027,ONLINE,27/03/2020,20:59:56,CREDIT,Sarukhan,146.229.97.250,SUCCESS
7699196b-efdf-46cf-beb5-a6cf83278164,KOTAK,23-7890215,Fayina,Scrivener,KOTAK035172,77-1814331,Jolynn,KOTAK074491,7502,4017954704359,BRONZE,3/26/2024,POS,28/05/2020,14:09:31,CREDIT,Rathangan,108.181.200.137,SUCCESS
4693cd5d-8ef9-49c7-bded-05e882f76b6d,KOTAK,10-1770074,Obidiah,Frome,KOTAK012069,17-3406665,Cherry,KOTAK075274,37742,5514637860893806,SILVER,6/20/2025,ONLINE,04/03/2020,23:39:39,CREDIT,Butwāl,232.223.187.240,SUCCESS
32fe5e8f-605d-468c-bc0b-799843ca791f,ICICI,41-8280621,Ruperto,McLanaghan,ICICI037013,92-4061065,Greer,ICICI080155,51155,3536038690068306,GOLD,3/10/2026,POS,09/06/2020,17:02:31,CREDIT,Chigang,132.142.220.78,SUCCESS
104906d4-d7a0-4805-a556-dff6867f99fb,KOTAK,37-9677129,Virgina,Oloman,KOTAK018899,76-4072053,Ursuline,KOTAK059098,59853,201680434923724,PLATINUM,7/25/2026,ONLINE,08/07/2020,14:54:16,CREDIT,Ilha Solteira,29.198.253.62,FAILED
6a1350de-c2ae-422a-9e70-05264ce7b346,SBI,58-7058322,Arch,Thoumas,SBI00054540,89-3767419,Bennie,SBI00065970,78285,56108252130995459,BRONZE,3/12/2022,ONLINE,09/02/2020,8:20:00,CREDIT,Kopang Satu,137.177.230.2,SUCCESS
957b66fe-39ce-4eb6-8515-d1358f94bf1f,CITY,23-0722395,Gawain,Corain,CITY0016792,09-0791341,Matias,CITY0061134,38649,201716403667387,GOLD,5/8/2022,ONLINE,26/08/2020,2:47:30,CREDIT,Carcarañá,172.40.100.253,SUCCESS
0ba5c5a1-f1c0-4098-ac0a-f92b671024e6,HDFC,42-6424848,Linnea,Lineen,HDFC0053316,76-9832520,Germain,HDFC0064212,41733,30001943287856,SILVER,1/6/2025,BANK,21/03/2020,12:18:26,DEBIT,Boconó,203.230.151.195,SUCCESS
acf08b17-0f4e-4bfe-a292-f1930ee2f98f,CITY,94-4955145,Arabel,Freeburn,CITY0034467,88-9254045,Clementius,CITY0093713,74679,3529186129060128,BRONZE,10/15/2026,POS,04/02/2020,20:54:50,DEBIT,Isoka,132.38.184.99,SUCCESS
8e5a1c9b-8f4f-4817-86db-ea3471291fb1,ICICI,89-7871746,Anderson,Epdell,ICICI031375,27-6665732,Silvan,ICICI066384,94079,3547314974850124,SILVER,4/8/2023,POS,20/04/2020,16:10:19,DEBIT,Újezd,19.253.174.106,SUCCESS
86c501c5-0456-4777-b597-d5975c128f0c,SBI,55-6413993,Butch,Ray,SBI00019143,46-3260366,Denny,SBI00095567,29255,3530648500232011,PLATINUM,11/9/2024,POS,02/04/2020,7:30:04,DEBIT,Geneng,93.19.107.171,SUCCESS
2f8466aa-e31f-4df1-b668-4bf01509d73b,ICICI,11-0108517,Kissiah,Aistrop,ICICI020851,70-9495636,Lanae,ICICI055738,92191,3550287828132564,PLATINUM,1/9/2022,BANK,13/04/2020,4:34:07,CREDIT,Rotterdam postbusnummers,179.53.25.135,SUCCESS
680f4595-76b7-4800-a125-bbc00988e29e,ICICI,19-2976127,Janifer,Charlick,ICICI032034,01-8942662,Pete,ICICI056220,54339,67590794872690451,BRONZE,4/10/2027,ONLINE,23/03/2020,11:31:35,CREDIT,Cortezia,194.84.160.235,SUCCESS
a99cb430-d27b-4e39-9e49-ec01953df19a,KOTAK,67-6236600,Alverta,Skehan,KOTAK022261,55-8218555,Zeke,KOTAK065569,92811,3556784595109043,GOLD,7/21/2027,ONLINE,27/10/2019,8:50:30,DEBIT,Kolomanu,149.82.214.175,SUCCESS
3edb7727-e165-43f4-a3a9-1c653bfd6a6f,ICICI,57-7095510,Edita,Cord,ICICI030961,11-1412837,Burnaby,ICICI080283,57164,5602235791533246,BRONZE,7/10/2025,ONLINE,02/12/2019,18:21:09,CREDIT,La Paz,144.21.221.27,SUCCESS
6cb04817-4108-4321-b00a-3382c4d669cc,CITY,89-3930272,Merill,Pither,CITY0034999,60-6108793,Deloria,CITY0068864,23379,3531859533936598,PLATINUM,11/17/2024,ONLINE,21/03/2020,17:59:35,CREDIT,Springfield,155.63.223.193,SUCCESS
95232025-d064-4d27-933d-5bf9ef6e2189,HDFC,10-0595105,Killian,Napolione,HDFC0024057,65-7068053,Say,HDFC0061512,83974,201458878273272,PLATINUM,7/27/2027,BANK,04/09/2019,1:06:34,DEBIT,Davydovo,22.195.20.243,FAILED
7b4f1da2-91e1-4318-bc79-4dcac98ba4d7,CITY,80-8107738,Alexander,Whittall,CITY0034557,15-8545130,Jeanelle,CITY0065812,67847,3586400365147766,PLATINUM,3/5/2024,BANK,02/04/2020,4:01:29,CREDIT,Muqui,63.106.113.15,SUCCESS
0b1b25a3-9417-4988-b1ad-f00498dc3a7f,HDFC,13-8443454,Ange,Gutch,HDFC0021868,42-5150571,Fionna,HDFC0063841,13374,5311395791204685,SILVER,8/2/2024,POS,13/10/2019,11:57:55,CREDIT,Malabar,106.165.115.209,SUCCESS
fe8fa756-68e7-445d-9ed6-af1daf1556a4,SBI,30-3892221,Eugen,Hurche,SBI00020712,99-7034064,Jaynell,SBI00090408,25876,5491275885278864,GOLD,7/4/2027,BANK,07/12/2019,8:12:41,DEBIT,Domoni,13.14.174.19,SUCCESS
657a3672-88b2-4a9e-93ba-c28e103d2403,SBI,40-0676727,Corinna,Raffeorty,SBI00021500,25-7712001,Raddie,SBI00061145,93601,3588668423333077,BRONZE,4/25/2022,BANK,28/08/2019,21:03:26,DEBIT,Yinxi,146.52.221.166,SUCCESS
727d8aaa-8723-44df-81ba-8397c99ad2de,CITY,30-2304923,Evvy,Lathy,CITY0030217,58-5347443,Shayne,CITY0085660,73473,3565312177065356,PLATINUM,2/9/2027,ONLINE,10/07/2019,9:22:49,DEBIT,Ercheng,4.137.6.25,SUCCESS
017151af-9de6-4032-bfe5-be07bbe03761,CITY,26-4803796,Nolie,MacPaik,CITY0036920,73-9170950,Fair,CITY0068593,93003,3539664864739997,SILVER,12/10/2022,POS,04/11/2019,14:04:14,DEBIT,Mrongi Daja,228.18.20.76,FAILED
e50f02b6-2f88-4a03-af44-a791c4294131,CITY,93-0437407,Tanney,Witter,CITY0016421,04-4416354,Findlay,CITY0072307,14173,5010123172075530,PLATINUM,2/15/2025,ONLINE,01/01/2020,14:55:44,DEBIT,Oefatu,77.28.135.149,SUCCESS
b424ab0a-3f0e-4449-a643-8333b9536818,KOTAK,82-1048054,Mirna,Courtois,KOTAK040448,67-3657208,Judas,KOTAK062127,92950,5038261233088882,BRONZE,11/24/2025,POS,21/06/2019,4:40:11,CREDIT,Tianyu,53.56.90.149,SUCCESS
c07d08ce-b3fe-4055-984e-e0599bb5c715,ICICI,34-4405095,Englebert,Carme,ICICI019465,27-3547141,Mamie,ICICI071995,23792,3551554104812923,GOLD,4/16/2022,POS,20/10/2019,8:57:52,DEBIT,Phanom Sarakham,140.121.93.60,SUCCESS
bd3431b1-f3b6-444a-bd69-349ea6706fba,KOTAK,22-9992411,Rhiamon,Parsonage,KOTAK021439,44-0585797,Minna,KOTAK083985,65405,3584410305169293,BRONZE,12/11/2022,POS,21/01/2020,2:02:32,CREDIT,Siemkowice,69.56.151.222,SUCCESS
187de2ee-e2c4-40d1-a7fb-97a4a3522f36,HDFC,23-6906939,Dallis,Filochov,HDFC0029794,55-4497042,Enrica,HDFC0065229,54922,3554296733392953,BRONZE,7/28/2027,BANK,25/08/2019,12:59:58,CREDIT,Fylí,0.242.189.7,SUCCESS
c13234ae-3bf0-44e7-957b-ec70a190b7bb,ICICI,36-9777938,Robert,Potteril,ICICI050651,14-2031684,Gil,ICICI092019,36408,3573697881528859,SILVER,10/15/2021,BANK,24/12/2019,22:21:20,CREDIT,Comrat,63.192.139.25,FAILED
3d13a57a-e347-4c2b-b11b-d67e28262dd0,KOTAK,89-0652497,Lulu,Walcar,KOTAK020614,45-5274426,Oneida,KOTAK066835,68545,4913075543447064,PLATINUM,8/9/2024,POS,19/05/2020,4:18:51,DEBIT,Sceaux,167.33.34.184,SUCCESS
71090f55-b253-44c0-b819-68daee30a39f,SBI,05-3739788,Ekaterina,Kerby,SBI00028393,77-6690384,Roby,SBI00056206,65910,3549369877197476,BRONZE,4/23/2026,ONLINE,08/03/2020,9:44:41,CREDIT,Jaguaribe,56.130.62.165,SUCCESS
96535dce-c722-44b3-a476-80197722eb5f,KOTAK,38-7319105,Evangelina,Sandars,KOTAK023447,27-2412345,Amandi,KOTAK083080,10260,5020181116583711039,BRONZE,2/15/2022,ONLINE,10/12/2019,18:06:40,CREDIT,Mrągowo,203.126.201.224,SUCCESS
23f1b113-db71-4c86-a0b2-c49664711451,ICICI,07-7093794,Derry,Obington,ICICI033724,39-2281446,Renaud,ICICI091177,65881,5610887603558205423,SILVER,12/21/2024,ONLINE,23/09/2019,2:36:51,DEBIT,Da Nang,242.66.222.18,SUCCESS
71e2e104-c8e9-4776-9c53-94bbbe8130d1,SBI,02-6126769,Jena,Basilone,SBI00036097,87-3516129,Corny,SBI00098488,8708,5430862327274181,SILVER,12/31/2021,BANK,21/01/2020,20:38:18,CREDIT,Casais de Vera Cruz,107.55.34.212,SUCCESS
4c411679-9e4d-423c-876c-dd6480e1c456,HDFC,67-9003829,Ave,Boxall,HDFC0033719,41-2726795,Ave,HDFC0084585,47006,3573696726921550,PLATINUM,1/23/2027,ONLINE,21/08/2020,18:50:31,CREDIT,Maikun,101.181.3.3,SUCCESS
9cfbd604-9ec8-404f-8ad7-ff8296da378e,HDFC,07-0579951,Cameron,Bianco,HDFC0040582,81-0696143,Henriette,HDFC0067811,20430,5602253523751564,BRONZE,4/16/2023,BANK,03/06/2020,9:49:46,DEBIT,Tazemmourt,233.122.112.112,SUCCESS
ff4bbcf8-cb16-4321-ac41-12e0b8b8d7f8,KOTAK,53-1883830,Percy,McDavid,KOTAK038838,23-8214549,Mathian,KOTAK056034,95493,3552890758143911,GOLD,1/15/2022,BANK,14/07/2019,10:04:07,DEBIT,Kopang Satu,230.130.249.144,SUCCESS
6095c735-ce9d-42b5-b5dd-5cc7f9876366,HDFC,52-1517283,Mick,Rings,HDFC0022023,26-9225696,Ulberto,HDFC0080042,94154,3532850663059581,SILVER,2/3/2025,BANK,03/07/2020,8:59:16,CREDIT,Kubangwaru,140.220.44.44,SUCCESS
e011d184-36de-4539-b426-b4a67afbb04c,SBI,71-8300001,Annmarie,Cudde,SBI00050895,60-5466986,Kare,SBI00096710,83075,3547479208369991,PLATINUM,4/20/2026,POS,24/06/2020,21:26:14,CREDIT,Nggalak,211.185.100.159,SUCCESS
6eaa3d3d-e345-4acc-baf9-4a53142ad952,KOTAK,13-5400131,Tamarah,Pods,KOTAK027807,66-5471573,Wade,KOTAK088353,88123,6759180017000456,BRONZE,10/30/2022,POS,30/01/2020,7:46:00,CREDIT,Dagupan,11.174.149.69,SUCCESS
dc681605-dcac-4edf-be71-ba2bcbeafaa9,CITY,61-9858106,Dacia,Sweeney,CITY0044626,08-4163500,Fritz,CITY0097623,63119,493652565917602484,SILVER,8/10/2025,ONLINE,28/02/2020,22:06:37,CREDIT,Mirzec,197.96.176.185,SUCCESS
af8253ba-b2d4-452e-98c1-9020d75362ad,CITY,95-7410689,Granthem,Riepel,CITY0011359,83-8679736,Graham,CITY0084170,81500,633419127987527821,GOLD,6/4/2025,BANK,02/07/2020,2:59:33,CREDIT,Cutral-Có,21.97.53.8,SUCCESS
5bfb99da-16de-40fe-badc-086e4292fb9b,ICICI,12-6542078,Adams,Mawman,ICICI020771,98-2419745,Zebedee,ICICI071975,88152,3562534815120334,GOLD,8/12/2026,BANK,09/01/2020,10:29:50,DEBIT,Pacaraos,249.230.7.104,SUCCESS
d0ccc569-2ee4-4d86-a746-07cdb632cdcd,KOTAK,56-7128112,Lorinda,Flescher,KOTAK040222,31-9235188,Staci,KOTAK078329,23508,5602215553677373,PLATINUM,3/19/2025,ONLINE,14/03/2020,18:59:38,CREDIT,Täby,127.225.165.107,SUCCESS
78c2a129-6c6d-4cb8-ba7a-d67056815256,ICICI,81-9233001,Anthe,Bigmore,ICICI023649,45-1276005,Tish,ICICI069172,83508,30170641588053,GOLD,2/6/2024,POS,03/05/2020,5:02:49,DEBIT,Ngarus,204.96.245.48,SUCCESS
a164c667-48bb-47b4-a334-865b9dbf940a,KOTAK,48-8641734,Sanderson,Geipel,KOTAK043513,75-9532508,Zed,KOTAK058813,50024,3556487820552082,GOLD,9/10/2024,POS,08/08/2020,11:36:00,CREDIT,Morris,188.243.52.243,SUCCESS
7c686af1-dbe0-45f1-bc64-6eba23759ef5,CITY,60-6884060,Ringo,Di Maggio,CITY0034297,48-1773429,Ginnifer,CITY0056915,78951,5602252662411220,BRONZE,6/18/2027,POS,05/11/2019,16:22:16,CREDIT,Wonotirto,120.182.69.149,SUCCESS
bf275987-ed44-4279-b2f2-b8336dc94945,ICICI,43-5975876,Keelby,Harby,ICICI034735,64-0813644,Moss,ICICI060924,65308,4903158191036207,GOLD,12/18/2023,ONLINE,26/10/2019,7:02:54,CREDIT,Ekenäs,127.95.250.181,SUCCESS
4380a953-588a-4c7f-89ab-0dc2a8cdfe3d,SBI,38-3278543,Maressa,Rutty,SBI00012948,80-2954208,Sargent,SBI00096331,94588,5602255640513561,GOLD,4/17/2027,POS,21/03/2020,6:27:40,CREDIT,Muli,193.190.202.144,SUCCESS
ace877c4-0274-484f-87b4-cf49f5bffef7,KOTAK,70-3941752,Cordey,Wedgwood,KOTAK035853,98-0216304,Remus,KOTAK089209,15044,3535680033825479,GOLD,10/31/2026,BANK,10/07/2019,10:25:06,DEBIT,Nacka,239.113.158.231,SUCCESS
6a850300-a1e3-418b-a444-f5e0c907ae0f,ICICI,79-0604408,Archer,Stolze,ICICI050689,15-7897746,Elspeth,ICICI078098,71765,3586581425659062,BRONZE,12/17/2023,POS,16/12/2019,10:48:06,DEBIT,Palu,148.3.124.158,SUCCESS
303af74a-9392-4a2f-a4b0-7dc571f5c806,CITY,13-4480938,Kathye,Sabine,CITY0014914,74-2497886,Pyotr,CITY0094805,98594,3541476268082924,PLATINUM,6/1/2024,POS,07/08/2020,20:42:23,DEBIT,Punta de Piedra,40.4.215.198,SUCCESS
74e67a0a-e498-42a7-9ba0-265bb61ad10d,SBI,42-9160288,Kendra,Cheavin,SBI00032233,96-3462961,Modesta,SBI00081112,75669,36046440602051,PLATINUM,10/1/2021,ONLINE,20/12/2019,18:25:24,DEBIT,Ágios Andréas,66.42.64.241,SUCCESS
15ee31ec-5d2f-4838-b3ce-7aae7c3a9a5d,CITY,27-4827965,Celle,Wilder,CITY0020150,24-4097636,Melony,CITY0061311,6287,6398030498783822,SILVER,1/26/2022,ONLINE,21/07/2020,22:14:33,CREDIT,Winong,158.245.203.130,SUCCESS
007df08b-1380-4645-b38a-f3cc62ba0a6e,HDFC,24-1062952,Gayleen,Lines,HDFC0014920,29-2174679,Letisha,HDFC0096501,34623,5602225917966545,SILVER,12/28/2023,BANK,16/07/2019,18:07:30,DEBIT,Hedao,186.96.28.195,FAILED
8b0123ab-32f6-427d-b717-47af0bb5aa27,SBI,33-3717255,Danny,Casetti,SBI00037953,17-1954276,Noby,SBI00073891,21850,3585611685379852,SILVER,2/15/2022,POS,28/06/2019,10:42:00,DEBIT,Sandefjord,30.218.40.75,SUCCESS
85f9e5e2-dfb0-4daa-b402-18f68d60f2ed,SBI,86-4529741,Kylie,Mycroft,SBI00036240,49-9309730,Lucita,SBI00077565,58744,5265981315405803,GOLD,7/20/2027,POS,14/10/2019,22:37:22,CREDIT,Hule,163.224.159.193,SUCCESS
4f66d286-454b-48f5-aefc-077db2342255,KOTAK,91-4742230,Gorden,Seczyk,KOTAK016320,30-4611023,Westley,KOTAK096614,58798,3554349952202849,GOLD,8/31/2024,BANK,07/11/2019,8:53:27,CREDIT,Chengbei,0.229.162.154,SUCCESS
96f71db4-76a4-4568-b316-d168cc553e88,HDFC,23-3516759,Hurlee,Bebbington,HDFC0021935,52-2286231,Kathryn,HDFC0058190,22236,4489783476535,PLATINUM,8/3/2025,BANK,14/07/2019,0:34:43,CREDIT,Alenquer,250.100.17.51,SUCCESS
08d2ac83-a684-472f-b6ab-cf19eadaa6fa,KOTAK,24-1387729,Flore,Fritzer,KOTAK052309,59-7572037,Hewet,KOTAK082598,83310,5100136885563254,SILVER,10/20/2026,POS,31/03/2020,5:27:13,DEBIT,Suwatu,191.154.255.150,SUCCESS
8627a345-ada2-43f8-9601-4362558abd34,ICICI,66-5594275,Kurtis,Kildahl,ICICI040629,85-3545229,Nanci,ICICI063647,43463,3581076293609641,PLATINUM,10/31/2023,BANK,16/06/2020,19:43:46,CREDIT,Rostokino,67.220.174.189,SUCCESS
553d01df-e38c-4ad0-9a3d-e5f47ef701ac,ICICI,66-1713739,Sancho,Spilstead,ICICI024946,23-5196466,Wileen,ICICI086580,74856,379894974005174,SILVER,7/27/2024,ONLINE,23/08/2019,12:20:29,CREDIT,Butterworth,3.8.66.198,FAILED
ea6dee6a-9e91-471b-91f6-2f503ca05a95,ICICI,90-4116495,Mickie,O'Neil,ICICI026687,15-6820749,Meta,ICICI059974,52396,3586972707714222,GOLD,6/27/2027,POS,06/02/2020,5:50:59,DEBIT,Saint-Julien-en-Genevois,225.119.172.110,SUCCESS
0822127b-5fd4-4119-933e-eb5d354ae691,SBI,13-7419304,Beverlie,Strudwick,SBI00049703,42-6106158,Domeniga,SBI00083265,68770,6374181196965910,GOLD,5/12/2026,POS,01/04/2020,20:04:37,CREDIT,Xiehu,243.156.97.54,SUCCESS
bf5c1db1-19e9-43ff-8b45-42258d315199,ICICI,61-6159059,Mikel,Feakins,ICICI046790,16-3561539,Trumann,ICICI083521,77080,56102616081966550,PLATINUM,1/19/2023,POS,24/02/2020,0:10:57,CREDIT,Jaen,187.68.110.214,SUCCESS
7ce9983c-47b2-4a8d-b0b3-f033ac7ed073,CITY,37-0064883,Ric,Twyford,CITY0054514,44-2692177,Fidelio,CITY0068401,50988,3587154957055643,BRONZE,6/4/2023,BANK,16/06/2020,0:49:12,CREDIT,Anticala,63.243.230.149,SUCCESS
a095ef79-52bb-46c4-a558-bd24399d3ed6,SBI,35-3977484,Pamella,Benns,SBI00032170,59-7329245,Magnum,SBI00063694,64439,6331101421697623022,PLATINUM,2/9/2022,POS,18/08/2020,23:00:28,DEBIT,Milton,231.145.94.112,SUCCESS
b3218922-1912-474f-9c00-9d36ee8186c3,HDFC,72-1390568,Maris,Greenhalf,HDFC0046837,67-8671367,Prudy,HDFC0075264,92508,3553462447596617,BRONZE,6/8/2024,BANK,06/01/2020,5:11:06,CREDIT,Saint Paul,163.154.133.223,SUCCESS
8fe066a7-df1b-467d-9a24-3013ffec2faf,SBI,44-2302501,Savina,Biffin,SBI00034057,52-6479961,Christophe,SBI00080772,47362,4175004963851715,SILVER,8/10/2025,POS,10/09/2020,13:26:06,CREDIT,Cikembang,20.13.80.83,FAILED
1af65c9b-86f7-45c6-b124-998053b7694d,CITY,10-8211962,Kristopher,Storck,CITY0022523,81-0745963,Lanni,CITY0056765,37067,3546063141868011,PLATINUM,6/28/2026,BANK,02/11/2019,6:53:32,DEBIT,Djibouti,249.80.18.94,SUCCESS
a1e44c25-316b-4df1-8d06-a052a2c8497f,SBI,12-8053301,Jamie,Yanez,SBI00024925,19-5239751,Rance,SBI00059949,805,201414769727082,PLATINUM,9/5/2025,ONLINE,13/08/2019,5:36:09,DEBIT,Berezne,78.48.16.247,SUCCESS
684edf08-98cd-4a15-ac8b-8ea216aa21cf,ICICI,29-2355350,Griselda,Gerretsen,ICICI015623,28-8055119,Fleming,ICICI077458,46852,675930074845066702,BRONZE,4/19/2023,POS,02/06/2020,1:59:20,DEBIT,Donglu,75.213.179.167,SUCCESS
22f5dcac-e6d3-4711-a61e-6a0a90a4ac96,SBI,05-9507525,Bertrand,Bloodworth,SBI00046917,56-5936718,Claiborne,SBI00095017,40499,5240902579301942,SILVER,7/8/2027,ONLINE,20/01/2020,6:43:15,CREDIT,Sulahan,91.35.185.133,SUCCESS
93931de8-0aff-4262-b7eb-e94f300408dc,ICICI,39-2602329,Mella,Greenshiels,ICICI013726,87-6123544,Salomi,ICICI062511,40816,5189283294894625,GOLD,3/20/2025,POS,20/11/2019,2:58:25,CREDIT,Gbarnga,68.61.225.138,SUCCESS
67c72adf-076b-4071-a3d5-cfa28980e62e,ICICI,32-5041649,Barb,Iglesia,ICICI049911,30-3307117,Francine,ICICI095300,90414,3548972268755603,PLATINUM,8/17/2022,BANK,28/07/2019,0:11:22,DEBIT,Pazin,152.63.221.63,SUCCESS
9cc92618-c05d-46dd-b71a-ac031af70ca8,HDFC,64-4778077,Artie,Romanetti,HDFC0017159,43-3076193,Candide,HDFC0074385,51037,4405651108138747,BRONZE,6/5/2025,POS,14/04/2020,19:19:28,CREDIT,Kamimaruko,62.146.77.78,SUCCESS
